DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR/R$,DESTINATARIO,UF,DATA DE ENTREGA,ESPERA/DIA
2020-08-21 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,180000.0,SMS de Ituiutaba,MG,2020-08-25 00:00:00,4
2020-08-21 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,7,420000.0,SMS de Frutal,MG,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,2,96580.0,Policlinica Amilcar Pellon  Itajuba,MG,2020-08-25 00:00:00,4
2020-08-21 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,180000.0,Policlinica Amilcar Pellon  Itajuba,MG,2020-08-25 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,3,144870.0,SMS de Pouso Alegre,MG,2020-08-25 00:00:00,4
2020-08-21 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,2,120000.0,SMS de Santa Rita do Sapucai,MG,2020-08-25 00:00:00,4
2020-08-21 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,6,360000.0,SMS de Vazante,MG,2020-08-22 00:00:00,1
2020-03-09 00:00:00,MAGNAMED,Minas Gerais,MUNICIPIO,UTI,2,120000.0,SMS de Pouso Alegre,MG,2020-04-09 00:00:00,31
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,ESTADO,TRANSPORTE USA,16,1010015.52,4o Deposito de Suprimento,MG,2020-10-16 00:00:00,67
2020-08-10 00:00:00,MAGNAMED,Minas Gerais,ESTADO,UTI,5,300000.0,4o Deposito de Suprimento,MG,2020-10-16 00:00:00,67
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,2,126251.94,SMS de Berizal,MG,2020-10-17 00:00:00,68
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,3,189377.91,SMS de Coracao de Jesus,MG,2020-10-16 00:00:00,67
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,2,126251.94,SMS de Engenheiro Navarro,MG,2020-10-15 00:00:00,66
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,2,126251.94,SMS de  Cristalia,MG,2020-10-17 00:00:00,68
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,3,189377.91,SMS de Bocaiuva,MG,2020-10-15 00:00:00,66
2020-11-20 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Para de Minas,MG,2020-11-24 00:00:00,4
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,3,189377.91,SMS de Arcos,MG,2020-11-23 00:00:00,3
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,3,189377.91,SMS de Passos,MG,2020-11-23 00:00:00,3
2020-11-20 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,2,126251.94,SMS de Medina,MG,2020-11-25 00:00:00,5
2020-08-12 00:00:00,LEISTUNG,Minas Gerais,MUNICIPIO,UTI,1,60000.0,SMS de Itambacuri,MG,2020-10-12 00:00:00,61
2020-08-12 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Carmo do Paranaiba,MG,2020-09-12 00:00:00,31
2020-12-23 00:00:00,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,1,48290.0,HOSPITAL SANTO ANTONIO,MG,2020-12-28 00:00:00,5
2020-12-23 00:00:00,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,2,96580.0,HOSPITAL REGIONAL IMACULADA CONCEICAO,MG,2020-12-28 00:00:00,5
2021-01-15 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,1,20000.0,Hospital e Maternidade São Pedro,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,1,60000.0,Hospital e Maternidade São Pedro,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,1,20000.0,Hospital Santa Casa de Bom Despacho,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,2,120000.0,Hospital Santa Casa de Bom Despacho,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL MISERICORDIA DE SANTOS DUMONT ,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,180000.0,HOSPITAL MISERICORDIA DE SANTOS DUMONT ,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,180000.0,Hospital da Baleia ,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,Casa de Caridade de Muriaé,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,4,240000.0,Casa de Caridade de Muriaé,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,3,60000.0,HOSPITAL DA FUNDACAO CASA DE CARIDADE DE SAO LOURENCO,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,180000.0,HOSPITAL DA FUNDACAO CASA DE CARIDADE DE SAO LOURENCO,MG,2021-01-21 00:00:00,6
2021-01-15 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,1,20000.0,FUNDACAO MINAS NOVAS - HOSPITAL Dr. BADARO JUNIOR,MG,2021-01-21 00:00:00,6
2021-01-22 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,3,189377.91,CASA DE CARIDADE DE SAO LOURENCO,MG,2021-01-25 00:00:00,3
2021-01-22 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,180000.0,CASA DE CARIDADE DE SAO LOURENCO,MG,2021-01-25 00:00:00,3
2021-01-22 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,5,300000.0,CASA DE CARIDADE DE MURIAE HOSPITAL SAO,MG,2021-01-25 00:00:00,3
2021-01-22 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,5,300000.0,HOSPITAL PHILADELFIA,MG,2021-01-26 00:00:00,4
2021-01-22 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,10,600000.0,HOSPITAL EVANGELICO DE CARANGOLA,MG,2021-01-26 00:00:00,4
2021-01-28 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL E SANTA CASA DE JACUI,MG,2021-01-29 00:00:00,1
2021-01-28 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,1,60000.0,HOSPITAL E SANTA CASA DE JACUI,MG,2021-01-29 00:00:00,1
2021-05-02 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,6,360000.0,HOSPITAL SAO SEBASTIAO,MG,2021-07-02 00:00:00,61
2021-05-02 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL SAO SALVADOR,MG,2021-07-02 00:00:00,61
2021-05-02 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,8,480000.0,HOSPITAL SAO SALVADOR,MG,2021-07-02 00:00:00,61
2021-10-02 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,5,315629.85,SMS de Coromandel ,MG,2021-12-02 00:00:00,61
2021-10-02 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL NOSSA SENHORA DAS MERCES ,MG,2021-12-02 00:00:00,61
2021-10-02 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,1,60000.0,HOSPITAL NOSSA SENHORA DAS MERCES ,MG,2021-12-02 00:00:00,61
2021-02-15 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,10,600000.0,SMS de Coromandel ,MG,2021-02-17 00:00:00,2
2021-02-17 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,10,600000.0,SMS de Patrocínio,MG,2021-02-19 00:00:00,2
2021-02-18 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,5,315629.85,SMS de Coromandel,MG,2021-02-21 00:00:00,3
2021-02-18 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,5,300000.0,SMS de Coromandel,MG,2021-02-21 00:00:00,3
2021-02-18 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,6,378755.82,SMS de Monte Carmelo,MG,2021-02-21 00:00:00,3
2021-02-18 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,6,360000.0,SMS de Monte Carmelo,MG,2021-02-21 00:00:00,3
2021-02-18 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,5,315629.85,HOSPITAL E MATERNIDADE MUNICIPAL DR ODELMO LEAO CARNEIRO,MG,2021-02-20 00:00:00,2
2021-02-18 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,10,600000.0,HOSPITAL E MATERNIDADE MUNICIPAL DR ODELMO LEAO CARNEIRO,MG,2021-02-20 00:00:00,2
2021-02-18 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,1,20000.0,Hospital de Clinicas da Universidade Federal de Uberlandia,MG,2021-02-20 00:00:00,2
2021-02-18 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,5,315629.85,Hospital de Clinicas da Universidade Federal de Uberlandia,MG,2021-02-20 00:00:00,2
2021-02-18 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,6,360000.0,Hospital de Clinicas da Universidade Federal de Uberlandia,MG,2021-02-20 00:00:00,2
2021-02-18 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,2,120000.0,PRONTO SOCORRO MUNICIPAL DR SEBASTIAO MACHADO,MG,2021-02-21 00:00:00,3
2021-02-18 00:00:00,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,7,441881.79,SMS de Araguari,MG,2021-02-20 00:00:00,2
2021-02-18 00:00:00,VYAIRE,Minas Gerais,MUNICIPIO,UTI,8,480000.0,SMS de Araguari,MG,2021-02-20 00:00:00,2
2021-02-26 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Tupaciguara,MG,2021-02-26 00:00:00,0
2021-02-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,11,220000.0,SMS de Ipatinga,MG,2021-04-03 00:00:00,59
2021-03-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Prata ,MG,2021-04-03 00:00:00,31
2021-03-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Nova Ponte ,MG,2021-05-03 00:00:00,61
2021-03-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,4,80000.0,SMS de Carmo do Paranaíba,MG,2021-05-03 00:00:00,61
2021-07-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Prata,MG,2021-08-03 00:00:00,31
2021-07-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,4,80000.0,SMS de Carmo do Paranaiba,MG,2021-08-03 00:00:00,31
2021-11-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,3,60000.0,SMS de Bueno Brandao ,MG,2021-12-03 00:00:00,30
2021-11-03 00:00:00,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,5,100000.0, SMS de Itajubá ,MG,2021-12-03 00:00:00,30
2021-11-03 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,5,300000.0, SMS de Itajubá ,MG,2021-12-03 00:00:00,30
2021-03-17 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,5,300000.0,Hospital Margarida,MG,2021-03-18 00:00:00,1
2021-03-19 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,8,480000.0,HOSPITAL REGIONAL JOSE ALENCAR ,MG,2021-03-21 00:00:00,2
2021-03-19 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,11,660000.0,SMS de Montes Claros ,MG,2021-03-22 00:00:00,3
2021-03-19 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,3,180000.0,HOSPITAL MUNICIPAL DARCI JOSE FERNANDES,MG,2021-03-21 00:00:00,2
2021-03-19 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,5,300000.0,HOSPITAL MUNICIPAL NOSSA SENHORA DA LAPA ,MG,2021-03-21 00:00:00,2
2021-03-19 00:00:00,HORTRON,Minas Gerais,MUNICIPIO,UTI,3,180000.0,SMS de Abadia dos Dourados,MG,2021-03-21 00:00:00,2
2021-03-19 00:00:00,HORTRON,Minas Gerais,MUNICIPIO,UTI,3,180000.0,HOSPITAL DR. JOÃO PENIDO - FHEMIG ,MG,2021-03-22 00:00:00,3
2021-03-29 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,4,240000.0,HOSPITAL MUNICIPAL DR DARCY JUAREZ ZABISKY,MG,2021-03-31 00:00:00,2
2021-03-29 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,3,180000.0,HOSPITAL MUNICIPAL DE FELIXLANDIA,MG,2021-03-31 00:00:00,2
2021-03-29 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,7,420000.0,CASA DE CARIDADE DE SAO LOURENCO,MG,2021-03-30 00:00:00,1
2021-08-04 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,5,300000.0,UPA ARAXA,MG,2021-10-04 00:00:00,61
2021-08-04 00:00:00,INSPIRAR,Minas Gerais,MUNICIPIO,UTI,5,300000.0,UNIDADE DE PRONTO ATENDIMENTO DR ALFREDO SABINO DE FREITAS,MG,2021-10-04 00:00:00,61
2021-08-04 00:00:00,LIFEMED,Minas Gerais,MUNICIPIO,UTI,5,300000.0,Hospital das Clinicas Samuel Libânio/MG,MG,2021-09-04 00:00:00,31
2020-04-06 00:00:00,MAGNAMED,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Três Lagoas),MS,2020-05-06 00:00:00,30
2020-04-06 00:00:00,VYAIRE,Mato Grosso Do Sul,ESTADO,UTI,10,600000.0,Secretaria Estadual de Saúde,MS,2020-06-06 00:00:00,61
2020-04-06 00:00:00,MAGNAMED,Mato Grosso Do Sul,ESTADO,TRANSPORTE,10,482900.0,Secretaria Estadual de Saúde,MS,2020-06-06 00:00:00,61
2020-08-06 00:00:00,LEISTUNG,Mato Grosso Do Sul,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Campo Grande),MS,2020-10-06 00:00:00,61
2020-08-06 00:00:00,MAGNAMED,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Campo Grande),MS,2020-10-06 00:00:00,61
2020-07-17 00:00:00,VYAIRE,Mato Grosso Do Sul,ESTADO,UTI,5,300000.0,CAMPO GRANDE - Secretaria Estadual de Saúde  ,MS,2020-07-24 00:00:00,7
2020-07-17 00:00:00,MAGNAMED,Mato Grosso Do Sul,ESTADO,TRANSPORTE,5,241450.0,CAMPO GRANDE - Secretaria Estadual de Saúde  ,MS,2020-07-24 00:00:00,7
2020-03-08 00:00:00,VYAIRE LTV 1200 USA,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE USA,40,2525038.8,SECRETARIA MUNICIPAL DE SAÚDE DE CAMPO GRANDE,MS,2020-05-08 00:00:00,61
2020-08-14 00:00:00,MAGNAMED,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,SMS DE RIO BRILHANTE,MS,2020-08-18 00:00:00,4
2020-08-21 00:00:00,MAGNAMED,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUN DE SAUDE DE DOURADOS,MS,2020-08-28 00:00:00,7
2020-08-21 00:00:00,VYAIRE,Mato Grosso Do Sul,MUNICIPIO,UTI,2,120000.0,SECRETARIA MUN DE SAUDE DE DOURADOS,MS,2020-08-28 00:00:00,7
2020-09-24 00:00:00,KTK,Mato Grosso Do Sul,MUNICIPIO,UTI,5,300000.0,SMS DE CORUMBA,MS,2020-09-30 00:00:00,6
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Mato Grosso Do Sul,ESTADO,TRANSPORTE USA,14,883763.58,9o Batalhao de Suprimento,MS,2020-10-15 00:00:00,66
2020-10-16 00:00:00,MAGNAMED,Mato Grosso Do Sul,ESTADO,UTI,40,2400000.0,SECRETARIA MUNICIPAL DE SAUDE DE CAMPO G,MS,2020-10-19 00:00:00,3
2021-08-04 00:00:00,INSPIRAR,Mato Grosso Do Sul,MUNICIPIO,UTI,2,120000.0,FUNDAÇÃO HOSPITALAR ENFERMEIRO PEDRO FRANCISCO,MS,2021-10-04 00:00:00,61
2021-08-04 00:00:00,LIFEMED,Mato Grosso Do Sul,MUNICIPIO,UTI,2,120000.0,SANTA CASA DE MISERICÓRDIA DE PARANAÍBA,MS,2021-10-04 00:00:00,61
2020-06-15 00:00:00,VYAIRE,Mato Grosso,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Rondonópolis),MT,2020-06-19 00:00:00,4
2020-06-15 00:00:00,MAGNAMED,Mato Grosso,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Rondonópolis),MT,2020-06-19 00:00:00,4
2020-06-16 00:00:00,VYAIRE,Mato Grosso,ESTADO,UTI,10,600000.0,Secretaria Estadual de Saúde,MT,2020-06-19 00:00:00,3
2020-06-16 00:00:00,KTK,Mato Grosso,ESTADO,TRANSPORTE,10,200000.0,Secretaria Estadual de Saúde,MT,2020-06-19 00:00:00,3
2020-06-25 00:00:00,KTK,Mato Grosso,ESTADO,UTI,30,1800000.0,Secretaria Estadual de Saúde,MT,2020-06-28 00:00:00,3
2020-06-25 00:00:00,KTK,Mato Grosso,ESTADO,TRANSPORTE,20,400000.0,Secretaria Estadual de Saúde,MT,2020-06-28 00:00:00,3
2020-06-26 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,5,100000.0,Secretaria Municipal de Saúde (CÁCERES),MT,2020-06-30 00:00:00,4
2020-06-26 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,5,100000.0,Secretaria Municipal de Saúde (SINOP),MT,2020-06-30 00:00:00,4
2020-06-26 00:00:00,KTK,Mato Grosso,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (SINOP),MT,2020-06-30 00:00:00,4
2020-06-26 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,5,100000.0,Secretaria Municipal de Saúde (VÁRZEA GRANDE),MT,2020-06-29 00:00:00,3
2020-07-07 00:00:00,VYAIRE,Mato Grosso,MUNICIPIO,UTI,6,360000.0,"Água Boa - HOSPITAL REGIONAL AGUA BOA ""PAULO ALEMAO""",MT,2020-07-14 00:00:00,7
2020-07-07 00:00:00,MAGNAMED,Mato Grosso,MUNICIPIO,TRANSPORTE,6,289740.0,"Água Boa - HOSPITAL REGIONAL AGUA BOA ""PAULO ALEMAO""",MT,2020-07-14 00:00:00,7
2020-07-07 00:00:00,VYAIRE,Mato Grosso,MUNICIPIO,UTI,4,240000.0,"Barra do Bugres - HOSPITAL REGIONAL DE BARRA DO BUGRES ""ROOSEVELT FIGUEIREDO LIRA""",MT,2020-07-13 00:00:00,6
2020-07-07 00:00:00,MAGNAMED,Mato Grosso,MUNICIPIO,TRANSPORTE,3,144870.0,"Barra do Bugres - HOSPITAL REGIONAL DE BARRA DO BUGRES ""ROOSEVELT FIGUEIREDO LIRA""",MT,2020-07-13 00:00:00,6
2020-07-07 00:00:00,VYAIRE,Mato Grosso,MUNICIPIO,UTI,8,480000.0,Várzea Grande - HOSPITAL E PRONTO SOCORRO MUNICIPAL DE VARZEA GRANDE,MT,2020-07-13 00:00:00,6
2020-07-07 00:00:00,MAGNAMED,Mato Grosso,MUNICIPIO,TRANSPORTE,7,338030.0,Várzea Grande - HOSPITAL E PRONTO SOCORRO MUNICIPAL DE VARZEA GRANDE,MT,2020-07-13 00:00:00,6
2020-07-17 00:00:00,VYAIRE,Mato Grosso,MUNICIPIO,UTI,7,420000.0,CACERES - Secretaria Municipal de Saúde ,MT,2020-07-25 00:00:00,8
2020-07-17 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,7,140000.0,CACERES - Secretaria Municipal de Saúde ,MT,2020-07-25 00:00:00,8
2020-07-17 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,5,100000.0,BARRA DO GARCAS - Secretaria Municipal de Saúde ,MT,2020-07-26 00:00:00,9
2020-09-21 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de ALTO TAQUARI,MT,2020-09-28 00:00:00,7
2021-03-13 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,2,40000.0,SMS DE FIGUEIRÓPOLIS DOESTE,MT,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de RESERVA DO CABAÇAL ,MT,2021-03-16 00:00:00,3
2021-03-13 00:00:00,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,5,100000.0,SMS de SALTO DO CÉU ,MT,2021-03-16 00:00:00,3
2021-03-17 00:00:00,LIFEMED,Mato Grosso,ESTADO,UTI,15,900000.0,Secretaria Estadual de Saúde do Mato Grosso,MT,2021-03-20 00:00:00,3
2021-04-16 00:00:00,LIFEMED,Mato Grosso,MUNICIPIO,UTI,3,180000.0,HOSPITAL E PRONTO SOCORRO MUNICIPAL MILTON PESSOA MORBECK ,MT,2021-04-18 00:00:00,2
2020-04-18 00:00:00,VYAIRE,Para,ESTADO,UTI,15,900000.0,Hospital de Campanha do Hangar ,PA,2020-04-19 00:00:00,1
2020-04-18 00:00:00,MAGNAMED,Para,ESTADO,TRANSPORTE,5,241450.0,Hospital de Campanha do Hangar ,PA,2020-04-19 00:00:00,1
2020-05-16 00:00:00,LEISTUNG,Para,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,PA,2020-05-17 00:00:00,1
2020-05-16 00:00:00,MAGNAMED,Para,ESTADO,TRANSPORTE,30,1448700.0,Secretaria Estadual de Saúde,PA,2020-05-17 00:00:00,1
2020-05-21 00:00:00,VYAIRE,Para,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,PA,2020-05-22 00:00:00,1
2020-05-21 00:00:00,MAGNAMED,Para,ESTADO,TRANSPORTE,60,2897400.0,Secretaria Estadual de Saúde,PA,2020-05-22 00:00:00,1
2020-05-24 00:00:00,LEISTUNG,Para,ESTADO,UTI,40,2400000.0,Secretaria Estadual de Saúde,PA,2020-05-25 00:00:00,1
2020-05-28 00:00:00,VYAIRE,Para,MUNICIPIO,UTI,15,900000.0,BELÉM - Secretaria Municipal de Saúde,PA,2020-05-29 00:00:00,1
2020-05-28 00:00:00,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,15,724350.0,BELÉM - Secretaria Municipal de Saúde,PA,2020-05-29 00:00:00,1
2020-05-28 00:00:00,MAGNAMED,Para,ESTADO,TRANSPORTE,42,2028180.0,Secretaria Estadual de Saúde,PA,2020-05-29 00:00:00,1
2020-05-30 00:00:00,WEG,Para,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,PA,2020-05-31 00:00:00,1
2020-05-30 00:00:00,WEG,Para,ESTADO,UTI,22,1320000.0,Secretaria Estadual de Saúde,PA,2020-05-31 00:00:00,1
2020-04-06 00:00:00,VYAIRE,Para,MUNICIPIO,UTI,9,540000.0,Secretaria Municipal de Saúde (Castanhal),PA,2020-06-06 00:00:00,61
2020-04-06 00:00:00,WEG,Para,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (Castanhal),PA,2020-06-06 00:00:00,61
2020-04-06 00:00:00,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,20,965800.0,Secretaria Municipal de Saúde (Castanhal),PA,2020-05-06 00:00:00,30
2020-07-17 00:00:00,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,2,96580.0,TUCURUI -  Secretaria Municipal de Saúde ,PA,2020-07-24 00:00:00,7
2020-07-17 00:00:00,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,3,144870.0,MARABA -  Secretaria Municipal de Saúde ,PA,2020-07-24 00:00:00,7
2020-07-31 00:00:00,KTK,Para,MUNICIPIO,TRANSPORTE,3,60000.0,SMS de Braganca,PA,2020-10-08 00:00:00,69
2020-09-21 00:00:00,KTK,Para,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Paragominas,PA,2020-09-28 00:00:00,7
2020-09-21 00:00:00,LEISTUNG,Para,MUNICIPIO,UTI,1,60000.0,SMS de Paragominas,PA,2020-09-28 00:00:00,7
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Para,ESTADO,TRANSPORTE USA,14,883763.58,8º Deposito de Sup,PA,2020-10-21 00:00:00,72
2020-11-20 00:00:00,KTK,Para,MUNICIPIO,TRANSPORTE,2,40000.0,SECRETARIA MUNICIPAL DE SAUDE DE BELEM,PA,2020-11-25 00:00:00,5
2020-12-12 00:00:00,LEISTUNG,Para,MUNICIPIO,UTI,2,120000.0,SMS de Ulianopolis,PA,2020-12-17 00:00:00,5
2021-03-02 00:00:00,VYAIRE,Para,ESTADO,UTI,50,3000000.0,Secretaria Estadual de Sa�de,PA,2021-04-02 00:00:00,31
2021-01-28 00:00:00,VYAIRE,Para,MUNICIPIO,UTI,8,480000.0,HOSPITAL MUNICIPAL DE MARABA,PA,2021-01-29 00:00:00,1
2021-03-02 00:00:00,VYAIRE,Para,ESTADO,UTI,50,3000000.0,Secretaria Estadual de Saúde,PA,2021-04-02 00:00:00,31
2021-02-26 00:00:00,KTK,Para,MUNICIPIO,TRANSPORTE,3,60000.0,SMS de Santarem,PA,2021-02-26 00:00:00,0
2021-07-03 00:00:00,KTK,Para,MUNICIPIO,TRANSPORTE,50,1000000.0,SES PARA,PA,2021-07-03 00:00:00,0
2021-03-24 00:00:00,INSPIRAR,Para,MUNICIPIO,UTI,1,60000.0,SMS de Cumaru do Norte,PA,2021-03-30 00:00:00,6
2021-03-29 00:00:00,LIFEMED,Para,ESTADO,UTI,50,3000000.0,SES DO PARA,PA,2021-05-04 00:00:00,36
2021-03-29 00:00:00,LIFEMED,Para,MUNICIPIO,UTI,8,480000.0,SMS de Castanhal,PA,2021-03-31 00:00:00,2
