DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,valor_(r$),DESTINATARIO,UF,DATA DE ENTREGA
2020-12-18,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,6312597.0,FUNDACAO HOSPITALAR DE IMBUIA,SC,2020-12-23T00:00:00.000-02:00
2020-06-03,VYAIRE,Sergipe,ESTADO,UTI,20,1.2E8,SECRETARIA ESTADUAL DE SAÚDE,SE,2020-06-05T00:00:00.000-03:00
2020-07-01,VYAIRE,Alagoas,ESTADO,UTI,30,1.8E8,SECRETARIA ESTADUAL DE SAÚDE (HOSPITAL DA MULHER DRA. NISE DA SILVEIRA),AL,2020-07-03T00:00:00.000-03:00
2020-04-22,SUZANO/Zhongxun Medical,Amazonas,ESTADO,UTI,10,1.70081648E8,SECRETARIA ESTADUAL DE SAÚDE,AM,2020-04-23T00:00:00.000-03:00
2020-07-24,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,CURACA - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-08-07T00:00:00.000-03:00
2020-06-26,VYAIRE,Goias,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (BELA VISTA),GO,2020-06-30T00:00:00.000-03:00
2020-07-24,KTK,Goias,MUNICIPIO,TRANSPORTE,2,4000000.0,QUIRINOPOLIS - SECRETARIA MUNICIPAL DE SAÚDE,GO,2020-08-03T00:00:00.000-03:00
2020-06-26,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (ANDIRÁ),PR,2020-06-28T00:00:00.000-03:00
2020-07-10,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,4,1.9316E7,UMUARAMA - SECRETARIA MUNICIPAL DE SAÚDE,PR,2020-07-13T00:00:00.000-03:00
2020-11-20,MAGNAMED,Parana,MUNICIPIO,UTI,1,6000000.0,SMS DE IVAIPORA,PR,2020-11-27T00:00:00.000-02:00
2020-07-10,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,1,4829000.0,CACAULANDIA - SECRETARIA MUNICIPAL DE SAÚDE,RO,2020-07-18T00:00:00.000-03:00
2020-08-09,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,2,1.2E7,SECR MUN DE SAUDE DE  FREDERICO WESTPHAL,RS,2020-08-15T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,4,2.5250388E7,SMS DE SANTA ROSA RS,RS,2020-11-25T00:00:00.000-02:00
2021-03-04,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,9,1.8E7,FUNDACAO DE SAUDE PUBLICA SAO CAMILO DE ESTEIO,RS,2021-03-07T00:00:00.000-03:00
2020-07-24,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,4000000.0,SAO PEDRO - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-31T00:00:00.000-03:00
2021-04-02,RUSSER BRASIL,São Paulo,MUNICIPIO,UTI,10,6.0E7,SMS DE SÃO JOSÉ DO RIO PRETO,SP,2021-04-03T00:00:00.000-03:00
2020-07-07,MAGNAMED,Tocantins,MUNICIPIO,TRANSPORTE,2,9658000.0,ARRAIAS - HOSPITAL REGIONAL DE ARRAIAS,TO,2020-07-11T00:00:00.000-03:00
2021-03-06,LEISTUNG,Bahia,ESTADO,UTI,30,1.8E8,SES BAHIA,BA,2021-03-07T00:00:00.000-03:00
2021-03-17,LIFEMED,Goias,MUNICIPIO,UTI,2,1.2E7,SMS DE HIDROLINA,GO,2021-03-19T00:00:00.000-03:00
2020-06-08,LEISTUNG,Maranhão,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (BALSAS),MA,2020-06-11T00:00:00.000-03:00
2020-10-08,VYAIRE LTV 2200 USA,Mato Grosso Do Sul,ESTADO,TRANSPORTE USA,14,8.837636E7,9O BATALHAO DE SUPRIMENTO,MS,2020-10-15T00:00:00.000-03:00
2021-04-16,LIFEMED,Paraiba,MUNICIPIO,UTI,2,1.2E7,SMS DE POMBAL,PB,2021-04-20T00:00:00.000-03:00
2021-02-18,VYAIRE,Pernambuco,MUNICIPIO,UTI,2,1.2E7,SMS DE BEZERROS,PE,2021-02-23T00:00:00.000-03:00
2021-03-06,LEISTUNG,Parana,MUNICIPIO,UTI,20,1.2E8,SMS FOZ DO IGUAÇU,PR,2021-03-07T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,1,4829000.0,SECRETARIA MUNICIPAL DE SAÚDE (PARACAMBI),RJ,2020-07-02T00:00:00.000-03:00
2020-11-26,LEISTUNG,Rio De Janeiro,ESTADO,UTI,37,2.22E8,INSTITUTO NACIONAL DE CARDIOLOGIA INC,RJ,2020-12-01T14:20:00.000-02:00
2020-06-06,LEISTUNG,Rondonia,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (GUAJARÁ-MIRIM),RO,2020-06-09T00:00:00.000-03:00
2020-06-02,MAGNAMED,Roraima,ESTADO,TRANSPORTE,15,7.2435E7,SECRETARIA ESTADUAL DE SAÚDE,RR,2020-04-01T00:00:00.000-03:00
2020-08-09,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SMS DE SANTA VITORIA DO PALMAR,RS,2020-08-15T00:00:00.000-03:00
2020-08-14,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,4829000.0,SECR MUN DE SAUDE DE REGENTE FEIJO  SP,SP,2020-08-17T00:00:00.000-03:00
2021-04-02,RUSSER BRASIL,São Paulo,MUNICIPIO,UTI,10,6.0E7,SMS DE JAU,SP,2021-04-04T00:00:00.000-03:00
2021-02-18,KTK,Acre,ESTADO,TRANSPORTE,20,4.0E7,SECRETARIA ESTADUAL DE SAUDE,AC,2021-02-22T00:00:00.000-03:00
2021-02-10,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE ANGICAL,BA,2021-02-14T00:00:00.000-02:00
2020-06-12,MAGNAMED,Espirito Santo,ESTADO,UTI,8,4.8E7,SECRETARIA ESTADUAL DE SAÚDE,ES,2020-06-15T00:00:00.000-03:00
2021-03-07,KTK,Para,MUNICIPIO,TRANSPORTE,50,1.0E8,SES PARA,PA,2021-03-07T00:00:00.000-03:00
2020-07-17,MAGNAMED,Paraiba,MUNICIPIO,TRANSPORTE,2,9658000.0,GURINHEM - SECRETARIA MUNICIPAL DE SAÚDE,PB,2020-07-31T00:00:00.000-03:00
2020-07-07,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,6,2.8974E7,FOZ DO IGUAÇU - HOSPITAL MUNICIPAL PADRE GERMANO LAUCK,PR,2020-07-10T00:00:00.000-03:00
2020-08-14,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SECR MUN DE SAUDE DE TRES PASSOS  RS,RS,2020-08-20T00:00:00.000-03:00
2021-03-04,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,4000000.0,ASSOCIACAO HOSPITALAR MANOEL FRANCISCO GUERREIRO,RS,2021-03-07T00:00:00.000-03:00
2020-07-24,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,5,2.4145E7,JARAGUA DO SUL - SECRETARIA MUNICIPAL DE SAÚDE,SC,2020-08-03T00:00:00.000-03:00
2020-12-18,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,6312597.0,HOSPITAL MONSENHOR JOSE LOCKS DE SAO JOAO BATISTA,SC,2020-12-23T00:00:00.000-02:00
2020-10-29,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,2,1.2625194E7,SECR MUN DE SAUDE DE PRESIDENTE BERNARDES SP,SP,2020-11-04T00:00:00.000-02:00
2021-03-07,KTK,São Paulo,MUNICIPIO,TRANSPORTE,6,1.2E7,SECR MUN DE SAUDE DE LUCELIA  SP,SP,2021-03-07T00:00:00.000-03:00
2020-08-09,LEISTUNG,Bahia,ESTADO,UTI,10,6.0E7,SECRETARIA ESTADUAL DE SAUDE BAHIA ALMOX,BA,2020-08-14T00:00:00.000-03:00
2020-08-27,MAGNAMED,Bahia,MUNICIPIO,UTI,3,1.8E7,SMS DE VERA CRUZ,BA,2020-08-31T00:00:00.000-03:00
2020-08-21,VYAIRE,Espirito Santo,MUNICIPIO,UTI,1,6000000.0,SMS DE BAIXO GUANDU,ES,2020-08-27T00:00:00.000-03:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,3,6000000.0,SECRETARIA MUNICIPAL DE SAUDE DE ARAGUAPAZ,GO,2021-03-07T00:00:00.000-03:00
2021-01-15,VYAIRE,Maranhão,MUNICIPIO,UTI,1,6000000.0,HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA,MA,2021-01-15T00:00:00.000-02:00
2020-08-09,VYAIRE,Mato Grosso Do Sul,MUNICIPIO,UTI,3,1.8E7,SMS DE AMAMBAI,MS,2020-08-14T00:00:00.000-03:00
2021-02-18,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,5,3.0E7,HOSPITAL NOSSA SENHORA DO CARMO,RJ,2021-02-23T00:00:00.000-03:00
2020-06-26,VYAIRE,Rondonia,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (ROLIM DE MOURA),RO,2020-07-03T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (SANANDUVA),RS,2020-06-28T00:00:00.000-03:00
2020-08-09,VYAIRE,Santa Catarina,MUNICIPIO,UTI,5,3.0E7,SMS DE NOVA TRENTO,SC,2020-08-14T00:00:00.000-03:00
2020-06-03,VYAIRE,São Paulo,ESTADO,UTI,30,1.8E8,SECRETARIA ESTADUAL DE SAÚDE,SP,2020-06-03T00:00:00.000-03:00
2020-08-27,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,4829000.0,SECR MUN DE SAUDE DE POTIM  SP,SP,2020-08-31T00:00:00.000-03:00
2021-03-29,LIFEMED,São Paulo,MUNICIPIO,UTI,5,3.0E7,HOSPITAL DE CLINICAS MUNICIPAL,SP,2021-03-30T00:00:00.000-03:00
2020-06-09,MAGNAMED,Tocantins,ESTADO,TRANSPORTE,15,7.2435E7,SECRETARIA ESTADUAL DE SAÚDE,TO,2020-06-12T00:00:00.000-03:00
2021-02-27,VYAIRE,Goias,MUNICIPIO,UTI,2,1.2E7,SMS DE PIRENÓPOLIS,GO,2021-03-01T00:00:00.000-03:00
2020-08-14,MAGNAMED,Maranhão,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE PARNARAMA,MA,2020-08-18T00:00:00.000-03:00
2021-03-07,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE PRATA,MG,2021-03-08T00:00:00.000-03:00
2020-05-30,WEG,Para,ESTADO,UTI,20,1.2E8,SECRETARIA ESTADUAL DE SAÚDE,PA,2020-05-31T00:00:00.000-03:00
2020-07-10,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,3,1.4487E7,BRAGANÇA - SECRETARIA MUNICIPAL DE SAÚDE,PA,2020-07-16T00:00:00.000-03:00
2020-09-11,KTK,Paraiba,ESTADO,UTI,8,4.8E7,SES PARAIBA,PB,2020-09-15T00:00:00.000-03:00
2020-12-18,VYAIRE,Paraiba,ESTADO,UTI,70,4.2E8,SMS DE JOAO PESSOA,PB,2021-02-24T00:00:00.000-03:00
2021-03-13,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,10,2.0E7,SMS DE PETRÔLANDIA,PE,2021-03-16T00:00:00.000-03:00
2020-07-10,MAGNAMED,Piaui,ESTADO,TRANSPORTE,15,7.2435E7,TERESINA - SECRETARIA ESTADUAL DE SAÚDE,PI,2020-07-16T00:00:00.000-03:00
2021-03-13,LIFEMED,Piaui,MUNICIPIO,UTI,10,6.0E7,HOSPITAL GETULIO VARGAS,PI,2021-03-16T00:00:00.000-03:00
2021-02-05,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,1.2E7,HOSPITAL NELSON SALLES,RJ,2021-02-09T00:00:00.000-02:00
2021-02-18,VYAIRE,Rondonia,MUNICIPIO,UTI,5,3.0E7,SMS DE JARU,RO,2021-02-19T00:00:00.000-02:00
2021-03-04,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL DOUTOR OSCAR BENEVOLO,RS,2021-03-07T00:00:00.000-03:00
2020-05-24,MAGNAMED,Sergipe,ESTADO,TRANSPORTE,15,7.2435E7,SECRETARIA ESTADUAL DE SAÚDE,SE,2020-05-26T00:00:00.000-03:00
2021-03-17,LIFEMED,Tocantins,ESTADO,UTI,15,9.0E7,SECRETARIA ESTADUAL DE SAÚDE DO TOCANTINS,TO,2021-03-19T00:00:00.000-03:00
2020-06-26,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (JUAZEIRO),BA,2020-07-01T00:00:00.000-03:00
2020-06-26,VYAIRE,Bahia,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (MATA DO SÃO JOÃO),BA,2020-07-01T00:00:00.000-03:00
2020-08-21,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE MUTUIPE,BA,2020-08-26T00:00:00.000-03:00
2020-08-14,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,6,2.8974E7,SECRETARIA MUNICIPAL DE SAUDE DE LIMOEIR,CE,2020-08-18T00:00:00.000-03:00
2020-06-25,VYAIRE,Goias,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAUDE DE AGUAS LINDAS,GO,2020-06-27T00:00:00.000-03:00
2020-07-24,KTK,Goias,MUNICIPIO,TRANSPORTE,7,1.4E7,PLANALTINA - SECRETARIA MUNICIPAL DE SAÚDE,GO,2020-08-03T00:00:00.000-03:00
2021-02-10,VYAIRE LTV 2200 USA,Goias,MUNICIPIO,TRANSPORTE USA,1,6312597.0,CENTRO DE SAUDE DE AMORINOPOLIS,GO,2021-02-16T00:00:00.000-02:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE SANTA TEREZA DE GOIAS,GO,2021-03-07T00:00:00.000-03:00
2020-06-26,VYAIRE,Minas Gerais,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE - MEDINA,MG,2020-06-29T00:00:00.000-03:00
2020-08-14,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,4,1.9316E7,SMS DE BURITIS,MG,2020-08-21T00:00:00.000-03:00
2021-02-03,VYAIRE,Para,ESTADO,UTI,50,3.0E8,SECRETARIA ESTADUAL DE SAÚDE,PA,2021-02-04T00:00:00.000-02:00
2020-08-14,MAGNAMED,Piaui,MUNICIPIO,TRANSPORTE,2,9658000.0,SECR MUN DE SAUDE DE  JOAQUIM PIRESPI,PI,2020-08-19T00:00:00.000-03:00
2020-07-10,VYAIRE,Parana,MUNICIPIO,UTI,4,2.4E7,CIANORTE - SECRETARIA MUNICIPAL DE SAÚDE,PR,2020-07-13T00:00:00.000-03:00
2020-07-17,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,1,4829000.0,CARLOPOLIS - SECRETARIA MUNICIPAL DE SAÚDE,PR,2020-07-22T00:00:00.000-03:00
2020-08-14,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE VENTANIA,PR,2020-08-16T00:00:00.000-03:00
2021-03-17,LIFEMED,Parana,MUNICIPIO,UTI,2,1.2E7,SMS DE PALMAS,PR,2021-03-19T00:00:00.000-03:00
2021-02-26,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,5,1.0E7,SMS DE SAO SEBASTIAO DO ALTO,RJ,2021-03-02T00:00:00.000-03:00
2020-06-26,MAGNAMED,São Paulo,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (TATUÍ),SP,2020-06-29T00:00:00.000-03:00
2020-08-05,LEISTUNG,São Paulo,ESTADO,UTI,120,7.2E8,SECRETARIA ESTADUAL DE SAÚDE,SP,2020-08-06T00:00:00.000-03:00
2021-04-02,LIFEMED,São Paulo,MUNICIPIO,UTI,3,1.8E7,SECR. MUN. DE SAÚDE DE ORIENTE,SP,2021-04-05T00:00:00.000-03:00
2020-06-12,VYAIRE,Ceara,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (MORADA NOVA),CE,2020-06-15T00:00:00.000-03:00
2020-05-28,MAGNAMED,Espirito Santo,ESTADO,TRANSPORTE,6,2.8974E7,SECRETARIA ESTADUAL DE SAÚDE,ES,2020-05-30T00:00:00.000-03:00
2020-07-24,MAGNAMED,Goias,MUNICIPIO,UTI,2,1.2E7,ALEXANIA - SECRETARIA MUNICIPAL DE SAÚDE,GO,2020-08-03T00:00:00.000-03:00
2020-08-14,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE DIVINOPOLIS DE GOIAS,GO,2020-08-20T00:00:00.000-03:00
2020-08-21,VYAIRE,Goias,MUNICIPIO,UTI,3,1.8E7,SECRETARIA MUNICIPAL DE SAUDE DE  ANAPOLIS,GO,2020-08-24T00:00:00.000-03:00
2020-07-07,MAGNAMED,Mato Grosso,MUNICIPIO,TRANSPORTE,6,2.8974E7,"ÁGUA BOA - HOSPITAL REGIONAL AGUA BOA \"PAULO ALEMAO\"",MT,2020-07-14T00:00:00.000-03:00
2021-04-08,INSPIRAR,Para,MUNICIPIO,UTI,5,3.0E7,SMS DE CASTANHAL,PA,2021-04-13T00:00:00.000-03:00
2021-03-29,LIFEMED,Parana,MUNICIPIO,UTI,8,4.8E7,SANTA CASA DE BANDEIRANTES,PR,2021-03-30T00:00:00.000-03:00
2021-03-29,LIFEMED,Parana,ESTADO,UTI,5,3.0E7,HOSPITAL PRO VIDA,PR,2021-04-01T00:00:00.000-03:00
2020-07-07,WEG,Rio De Janeiro,MUNICIPIO,UTI,10,6.0E7,HOSPITAL DOUTOR LUIZ PALMIER,RJ,2020-07-10T00:00:00.000-03:00
2020-07-17,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,10,2.0E7,ARARUAMA -  SECRETARIA MUNICIPAL DE SAÚDE,RJ,2020-07-22T00:00:00.000-03:00
2020-07-07,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,5,2.4145E7,CACOAL - HOSPITAL REGIONAL DE CACOAL,RO,2020-07-15T00:00:00.000-03:00
2021-02-05,VYAIRE,Rondonia,ESTADO,UTI,2,1.2E7,HOSPITAL DE GUARNICAO DE PORTO VELHO,RO,2021-02-09T00:00:00.000-02:00
2020-10-29,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SECR MUN DE SAUDE DE SANTO AUGUSTO RS,RS,2020-11-03T00:00:00.000-02:00
2020-07-07,MAGNAMED,Maranhão,MUNICIPIO,TRANSPORTE,5,2.4145E7,IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO,MA,2020-07-20T00:00:00.000-03:00
2020-06-26,VYAIRE,Minas Gerais,ESTADO,UTI,50,3.0E8,SECRETARIA ESTADUAL DE SAÚDE,MG,2020-06-27T00:00:00.000-03:00
2021-03-04,KTK,Para,MUNICIPIO,TRANSPORTE,5,1.0E7,SMS DE ALTAMIRA,PA,2021-03-08T00:00:00.000-03:00
2020-11-20,MAGNAMED,Pernambuco,ESTADO,UTI,10,6.0E7,SES  PERNAMBUCO,PE,2020-11-25T00:00:00.000-02:00
2020-06-04,MAGNAMED,Piaui,MUNICIPIO,TRANSPORTE,5,2.4145E7,SECRETARIA MUNICIPAL DE SAÚDE (PARNAÍBA),PI,2020-06-06T00:00:00.000-03:00
2020-11-20,MAGNAMED,Parana,MUNICIPIO,UTI,2,1.2E7,SMS DE UNIAO DA VITORIA,PR,2020-11-28T00:00:00.000-02:00
2020-12-18,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,HOSPITAL SANTO ANTONIO,RS,2020-12-23T00:00:00.000-02:00
2020-07-24,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,2000000.0,LOURDES - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-31T00:00:00.000-03:00
2020-07-24,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,4000000.0,NOVO HORIZONTE - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-31T00:00:00.000-03:00
2021-03-21,INSPIRAR,São Paulo,MUNICIPIO,UTI,5,3.0E7,HOSPITAL REGIONAL DE REGISTRO,SP,2021-03-22T00:00:00.000-03:00
2020-09-04,KTK,Tocantins,MUNICIPIO,TRANSPORTE,10,2.0E7,SECR. MUN. DE SAÚDE DE PALMAS,TO,2020-09-09T00:00:00.000-03:00
2020-07-31,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE JANDAIRA,BA,2020-08-08T00:00:00.000-03:00
2021-03-13,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE PONTO NOVO,BA,2021-03-16T00:00:00.000-03:00
2021-04-16,LIFEMED,Goias,MUNICIPIO,UTI,5,3.0E7,HOSPITAL MUNICIPAL NOSSA SENHORA DAS GRAÇAS,GO,2021-04-18T00:00:00.000-03:00
2020-06-08,LEISTUNG,Maranhão,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (SANTA INÊS),MA,2020-06-11T00:00:00.000-03:00
2020-07-24,VYAIRE,Mato Grosso,MUNICIPIO,UTI,3,1.8E7,PRIMAVERA DO LESTE - SECRETARIA MUNICIPAL DE SAÚDE,MT,2020-08-07T00:00:00.000-03:00
2020-06-26,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (ABAETETUBA),PA,2020-07-03T00:00:00.000-03:00
2020-07-17,MAGNAMED,Paraiba,MUNICIPIO,TRANSPORTE,4,1.9316E7,ITABAIANA - SECRETARIA MUNICIPAL DE SAÚDE,PB,2020-07-31T00:00:00.000-03:00
2021-02-26,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,2,4000000.0,HOSPITAL GERAL SEVERINO PEREIRA DA SILVA,PE,2021-02-26T00:00:00.000-03:00
2020-06-26,VYAIRE,Parana,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (PATO BRANCO),PR,2020-06-28T00:00:00.000-03:00
2020-07-24,VYAIRE,Parana,ESTADO,UTI,6,3.6E7,CURITIBA - SECRETARIA ESTADUAL DE SAÚDE,PR,2020-08-03T00:00:00.000-03:00
2020-10-26,MAGNAMED,Parana,MUNICIPIO,UTI,1,6000000.0,SMS DE LOBATO,PR,2020-11-03T00:00:00.000-02:00
2020-07-10,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,3,1.4487E7,SÃO MIGUEL DO GUAPORÉ - SECRETARIA MUNICIPAL DE SAÚDE,RO,2020-07-21T00:00:00.000-03:00
2020-06-26,KTK,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (VACARIA),RS,2020-06-29T00:00:00.000-03:00
2020-07-31,LEISTUNG,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SMS DE NOVO HAMBURGO,RS,2020-08-07T00:00:00.000-03:00
2020-07-17,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,4829000.0,JOSE BONIFACIO - SECRETARIA MUNICIPAL DE SAÚDE,SP,2020-07-22T00:00:00.000-03:00
2021-03-21,INSPIRAR,São Paulo,MUNICIPIO,UTI,10,6.0E7,PRONTO SOCORRO MUNICIPAL DE PENAPOLIS,SP,2021-03-22T00:00:00.000-03:00
2020-06-12,VYAIRE,Goias,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (APARACIDA),GO,2020-06-15T00:00:00.000-03:00
2020-08-09,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE PONTALINA,GO,2020-08-14T00:00:00.000-03:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,3,6000000.0,HOSPITAL MUNICIPAL DE GOIANAPOLIS,GO,2021-03-06T00:00:00.000-03:00
2020-06-26,VYAIRE,Maranhão,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (SÃO JOSÉ DE RIBAMAR),MA,2020-07-03T00:00:00.000-03:00
2020-04-30,LEISTUNG,Para,ESTADO,UTI,60,3.6E8,SECRETARIA ESTADUAL DE SAÚDE,PA,2020-05-01T00:00:00.000-03:00
2020-07-17,MAGNAMED,Piaui,MUNICIPIO,TRANSPORTE,1,4829000.0,SÃO PEDRO DO PIAUI- SECRETARIA MUNICIPAL DE SAÚDE,PI,2020-07-31T00:00:00.000-03:00
2020-07-04,VYAIRE,Parana,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (CAMPO MOURÃO),PR,2020-07-05T00:00:00.000-03:00
2020-12-08,LEISTUNG,Parana,MUNICIPIO,UTI,3,1.8E7,SMS DE LONDRINA,PR,2020-12-11T00:00:00.000-02:00
2020-05-24,KTK/VAYIRE,Rio De Janeiro,ESTADO,UTI,5,3.0E7,LABORATÓRIO QUÍMICO FARMACÊUTICO DE AERONÁUTICA,RJ,2020-05-25T00:00:00.000-03:00
2020-07-24,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,6,3.6E7,CAMPOS DOS GOYTACAZES - SECRETARIA MUNICIPAL DE SAÚDE,RJ,2020-07-31T00:00:00.000-03:00
2021-01-22,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,5,3.1562984E7,HOSP MUNICIPAL MATERNIDADE DR MANOEL MAR,RJ,2021-01-25T00:00:00.000-02:00
2020-07-07,MAGNAMED,Rio Grande Do Norte,MUNICIPIO,TRANSPORTE,14,6.7606E7,NATAL - HOSPITAL MUNICIPAL DE NATAL,RN,2020-07-14T00:00:00.000-03:00
2020-07-31,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE RIO GRANDE,RS,2020-08-07T00:00:00.000-03:00
2020-04-18,MAGNAMED,Santa Catarina,ESTADO,TRANSPORTE,2,9658000.0,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN - ITAJAÍ/SC,SC,2020-04-19T00:00:00.000-03:00
2020-11-20,MAGNAMED,Parana,MUNICIPIO,UTI,6,3.6E7,SMS DE LONDRINA,PR,2020-11-24T00:00:00.000-02:00
2021-02-26,KTK,Parana,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL MUNICIPAL DE SANTO ANTONIO DO CAIUA,PR,2021-02-26T00:00:00.000-03:00
2021-03-11,KTK,Parana,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE CAFEZAL DO SUL,PR,2021-03-14T00:00:00.000-03:00
2021-03-17,LIFEMED,Parana,MUNICIPIO,UTI,4,2.4E7,SMS DE CORNÉLIO PROCÓPIO,PR,2021-03-18T00:00:00.000-03:00
